# DTStamp_FHdata_calc_intgr_error (integration error) 2023-01-15 19:39:30 110304612 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 4.080  0.545533792  0.000160566  3.386712 -37.189001 37.342893  0.011945607  0.011945607  0.000000000 54.335074527 54.335074958 -0.000000431  0.000000998981    17.858393 
 4.081  0.545694359  0.000160575  3.398454 -37.186804 37.341771  0.011945604  0.011945604  0.000000000 54.347020130 54.347020562 -0.000000431  0.000000999317    17.852381 
 4.082  0.545854934  0.000160584  3.410195 -37.184599 37.340646  0.011945600  0.011945600  0.000000000 54.358965731 54.358966162 -0.000000431  0.000000999655    17.846350 
 4.083  0.546015517  0.000160593  3.421933 -37.182386 37.339516  0.011945597  0.011945597  0.000000000 54.370911328 54.370911759 -0.000000431  0.000000999994    17.840302 
 4.084  0.546176110  0.000160439  3.433671 -37.180165 37.338382  0.011933469  0.011933469  0.000000000 54.382844797 54.382845228 -0.000000431  0.000000998304    17.834237 
 4.085  0.546336549  0.000160448  3.445395 -37.177939 37.337245  0.011933466  0.011933466  0.000000000 54.394778263 54.394778693 -0.000000431  0.000000998644    17.828160 
 4.086  0.546496996  0.000160456  3.457117 -37.175704 37.336104  0.011933462  0.011933462  0.000000000 54.406711725 54.406712156 -0.000000430  0.000000998986    17.822066 
 4.087  0.546657453  0.000160465  3.468838 -37.173462 37.334959  0.011933459  0.011933459  0.000000000 54.418645184 54.418645614 -0.000000430  0.000000999329    17.815954 
 4.088  0.546817918  0.000160474  3.480558 -37.171212 37.333809  0.011933455  0.011933455  0.000000000 54.430578639 54.430579070 -0.000000430  0.000000999672    17.809825 
 4.089  0.546978393  0.000160320  3.492275 -37.168955 37.332656  0.011921328  0.011921328  0.000000000 54.442499967 54.442500397 -0.000000430  0.000000997986    17.803679 
 4.090  0.547138713  0.000160329  3.503980 -37.166691 37.331499  0.011921324  0.011921324  0.000000000 54.454421292 54.454421722 -0.000000430  0.000000998332    17.797522 
 4.091  0.547299043  0.000160338  3.515683 -37.164420 37.330338  0.011921321  0.011921321  0.000000000 54.466342613 54.466343042 -0.000000430  0.000000998678    17.791348 
 4.092  0.547459381  0.000160348  3.527384 -37.162141 37.329173  0.011921317  0.011921317  0.000000000 54.478263930 54.478264360 -0.000000430  0.000000999026    17.785156 
 4.093  0.547619729  0.000160357  3.539084 -37.159854 37.328004  0.011921314  0.011921314  0.000000000 54.490185244 54.490185674 -0.000000429  0.000000999374    17.778948 
 4.094  0.547780085  0.000160366  3.550783 -37.157560 37.326831  0.011921310  0.011921310  0.000000000 54.502106555 54.502106984 -0.000000429  0.000000999724    17.772722 
 4.095  0.547940451  0.000160212  3.562480 -37.155257 37.325653  0.011909183  0.011909183  0.000000000 54.514015738 54.514016167 -0.000000429  0.000000998042    17.766479 
 4.096  0.548100663  0.000160221  3.574163 -37.152949 37.324473  0.011909180  0.011909180  0.000000000 54.525924918 54.525925347 -0.000000429  0.000000998394    17.760226 
 4.097  0.548260884  0.000160230  3.585845 -37.150633 37.323288  0.011909176  0.011909176  0.000000000 54.537834094 54.537834523 -0.000000429  0.000000998746    17.753956 
 4.098  0.548421114  0.000160239  3.597525 -37.148309 37.322099  0.011909173  0.011909173  0.000000000 54.549743267 54.549743696 -0.000000429  0.000000999100    17.747669 
 4.099  0.548581354  0.000160249  3.609204 -37.145978 37.320906  0.011909169  0.011909169  0.000000000 54.561652437 54.561652865 -0.000000429  0.000000999455    17.741365 
 4.100  0.548741602  0.000160258  3.620881 -37.143638 37.319709  0.011909166  0.011909166  0.000000000 54.573561603 54.573562031 -0.000000429  0.000000999811    17.735044 
 4.101  0.548901860  0.000160104  3.632556 -37.141291 37.318507  0.011897039  0.011897039  0.000000000 54.585458642 54.585459070 -0.000000429  0.000000998133    17.728706 
 4.102  0.549061965  0.000160113  3.644219 -37.138939 37.317303  0.011897036  0.011897036  0.000000000 54.597355677 54.597356106 -0.000000428  0.000000998491    17.722358 
 4.103  0.549222078  0.000160123  3.655879 -37.136578 37.316094  0.011897032  0.011897032  0.000000000 54.609252710 54.609253138 -0.000000428  0.000000998849    17.715994 
 4.104  0.549382201  0.000160132  3.667538 -37.134210 37.314881  0.011897029  0.011897028  0.000000000 54.621149738 54.621150166 -0.000000428  0.000000999209    17.709613 
 4.105  0.549542333  0.000160142  3.679195 -37.131834 37.313664  0.011897025  0.011897025  0.000000000 54.633046763 54.633047191 -0.000000428  0.000000999570    17.703215 
 4.106  0.549702475  0.000160151  3.690851 -37.129450 37.312443  0.011897021  0.011897021  0.000000000 54.644943785 54.644944213 -0.000000428  0.000000999932    17.696801 
 4.107  0.549862626  0.000159997  3.702505 -37.127058 37.311218  0.011884895  0.011884895  0.000000000 54.656828680 54.656829108 -0.000000428  0.000000998258    17.690370 
 4.108  0.550022623  0.000160007  3.714146 -37.124661 37.309989  0.011884892  0.011884892  0.000000000 54.668713572 54.668713999 -0.000000428  0.000000998622    17.683929 
 4.109  0.550182630  0.000160016  3.725785 -37.122256 37.308757  0.011884888  0.011884888  0.000000000 54.680598460 54.680598887 -0.000000428  0.000000998986    17.677472 
 4.110  0.550342646  0.000160026  3.737422 -37.119843 37.307520  0.011884885  0.011884884  0.000000000 54.692483345 54.692483772 -0.000000427  0.000000999352    17.670998 
 4.111  0.550502671  0.000160035  3.749058 -37.117422 37.306279  0.011884881  0.011884881  0.000000000 54.704368226 54.704368653 -0.000000427  0.000000999719    17.664508 
 4.112  0.550662707  0.000159882  3.760692 -37.114994 37.305034  0.011872755  0.011872755  0.000000000 54.716240981 54.716241408 -0.000000427  0.000000998048    17.658002 
 4.113  0.550822588  0.000159891  3.772313 -37.112560 37.303786  0.011872752  0.011872752  0.000000000 54.728113732 54.728114160 -0.000000427  0.000000998417    17.651486 
 4.114  0.550982479  0.000159901  3.783932 -37.110118 37.302533  0.011872748  0.011872748  0.000000000 54.739986481 54.739986908 -0.000000427  0.000000998786    17.644954 
 4.115  0.551142380  0.000159910  3.795549 -37.107669 37.301277  0.011872744  0.011872744  0.000000000 54.751859225 54.751859652 -0.000000427  0.000000999157    17.638406 
 4.116  0.551302290  0.000159920  3.807165 -37.105211 37.300016  0.011872741  0.011872741  0.000000000 54.763731966 54.763732393 -0.000000427  0.000000999529    17.631841 
 4.117  0.551462210  0.000159930  3.818779 -37.102746 37.298751  0.011872737  0.011872737  0.000000000 54.775604703 54.775605130 -0.000000427  0.000000999902    17.625261 
 4.118  0.551622140  0.000159776  3.830391 -37.100273 37.297482  0.011860612  0.011860612  0.000000000 54.787465315 54.787465742 -0.000000427  0.000000998235    17.618665 
 4.119  0.551781916  0.000159786  3.841990 -37.097795 37.296210  0.011860608  0.011860608  0.000000000 54.799325924 54.799326350 -0.000000426  0.000000998609    17.612059 
 4.120  0.551941702  0.000159795  3.853587 -37.095309 37.294934  0.011860605  0.011860605  0.000000000 54.811186528 54.811186955 -0.000000426  0.000000998984    17.605437 
 4.121  0.552101497  0.000159805  3.865182 -37.092815 37.293653  0.011860601  0.011860601  0.000000000 54.823047130 54.823047556 -0.000000426  0.000000999361    17.598800 
 4.122  0.552261302  0.000159815  3.876776 -37.090313 37.292368  0.011860598  0.011860597  0.000000000 54.834907727 54.834908153 -0.000000426  0.000000999739    17.592146 
 4.123  0.552421118  0.000159661  3.888368 -37.087804 37.291080  0.011848473  0.011848473  0.000000000 54.846756200 54.846756626 -0.000000426  0.000000998075    17.585477 
 4.124  0.552580779  0.000159671  3.899947 -37.085289 37.289788  0.011848469  0.011848469  0.000000000 54.858604669 54.858605095 -0.000000426  0.000000998454    17.578799 
 4.125  0.552740450  0.000159681  3.911524 -37.082767 37.288492  0.011848465  0.011848465  0.000000000 54.870453135 54.870453560 -0.000000426  0.000000998834    17.572105 
 4.126  0.552900131  0.000159691  3.923099 -37.080236 37.287191  0.011848462  0.011848462  0.000000000 54.882301596 54.882302022 -0.000000426  0.000000999215    17.565395 
 4.127  0.553059822  0.000159701  3.934672 -37.077698 37.285887  0.011848458  0.011848458  0.000000000 54.894150055 54.894150480 -0.000000425  0.000000999598    17.558670 
 4.128  0.553219523  0.000159711  3.946244 -37.075152 37.284578  0.011848455  0.011848454  0.000000000 54.905998509 54.905998934 -0.000000425  0.000000999982    17.551929 
 4.129  0.553379234  0.000159557  3.957814 -37.072599 37.283265  0.011836330  0.011836330  0.000000000 54.917834839 54.917835265 -0.000000425  0.000000998321    17.545173 
 4.130  0.553538792  0.000159567  3.969370 -37.070040 37.281949  0.011836327  0.011836327  0.000000000 54.929671166 54.929671591 -0.000000425  0.000000998706    17.538408 
 4.131  0.553698359  0.000159577  3.980925 -37.067473 37.280629  0.011836323  0.011836323  0.000000000 54.941507489 54.941507914 -0.000000425  0.000000999092    17.531627 
 4.132  0.553857936  0.000159587  3.992478 -37.064898 37.279305  0.011836319  0.011836319  0.000000000 54.953343808 54.953344233 -0.000000425  0.000000999479    17.524831 
 4.133  0.554017523  0.000159597  4.004029 -37.062316 37.277976  0.011836316  0.011836316  0.000000000 54.965180124 54.965180549 -0.000000425  0.000000999868    17.518020 
 4.134  0.554177121  0.000159444  4.015578 -37.059726 37.276644  0.011824192  0.011824192  0.000000000 54.977004316 54.977004741 -0.000000424  0.000000998210    17.511193 
 4.135  0.554336565  0.000159454  4.027114 -37.057131 37.275308  0.011824188  0.011824188  0.000000000 54.988828505 54.988828929 -0.000000424  0.000000998600    17.504359 
 4.136  0.554496019  0.000159464  4.038648 -37.054528 37.273968  0.011824185  0.011824184  0.000000000 55.000652689 55.000653113 -0.000000424  0.000000998991    17.497508 
 4.137  0.554655483  0.000159474  4.050181 -37.051917 37.272624  0.011824181  0.011824181  0.000000000 55.012476870 55.012477294 -0.000000424  0.000000999383    17.490643 
 4.138  0.554814957  0.000159484  4.061711 -37.049298 37.271276  0.011824177  0.011824177  0.000000000 55.024301047 55.024301471 -0.000000424  0.000000999776    17.483763 
 4.139  0.554974441  0.000159331  4.073240 -37.046672 37.269923  0.011812054  0.011812054  0.000000000 55.036113101 55.036113525 -0.000000424  0.000000998121    17.476867 
 4.140  0.555133772  0.000159341  4.084755 -37.044040 37.268568  0.011812050  0.011812050  0.000000000 55.047925152 55.047925576 -0.000000424  0.000000998515    17.469964 
 4.141  0.555293113  0.000159351  4.096269 -37.041401 37.267208  0.011812047  0.011812047  0.000000000 55.059737199 55.059737622 -0.000000424  0.000000998910    17.463045 
 4.142  0.555452465  0.000159362  4.107780 -37.038754 37.265844  0.011812043  0.011812043  0.000000000 55.071549242 55.071549665 -0.000000424  0.000000999307    17.456111 
 4.143  0.555611826  0.000159372  4.119290 -37.036099 37.264476  0.011812039  0.011812039  0.000000000 55.083361281 55.083361704 -0.000000423  0.000000999705    17.449163 
 4.144  0.555771198  0.000159218  4.130798 -37.033436 37.263103  0.011799917  0.011799917  0.000000000 55.095161198 55.095161621 -0.000000423  0.000000998053    17.442200 
 4.145  0.555930416  0.000159229  4.142293 -37.030768 37.261728  0.011799913  0.011799913  0.000000000 55.106961111 55.106961534 -0.000000423  0.000000998451    17.435229 
 4.146  0.556089645  0.000159239  4.153785 -37.028093 37.260349  0.011799909  0.011799909  0.000000000 55.118761020 55.118761443 -0.000000423  0.000000998852    17.428243 
 4.147  0.556248884  0.000159249  4.165276 -37.025409 37.258965  0.011799906  0.011799905  0.000000000 55.130560926 55.130561349 -0.000000423  0.000000999253    17.421242 
 4.148  0.556408133  0.000159260  4.176765 -37.022718 37.257577  0.011799902  0.011799902  0.000000000 55.142360828 55.142361250 -0.000000423  0.000000999655    17.414227 
 4.149  0.556567393  0.000159106  4.188252 -37.020020 37.256185  0.011787780  0.011787780  0.000000000 55.154148608 55.154149030 -0.000000422  0.000000998006    17.407197 
 4.150  0.556726499  0.000159117  4.199725 -37.017316 37.254790  0.011787776  0.011787776  0.000000000 55.165936384 55.165936806 -0.000000422  0.000000998409    17.400160 
 4.151  0.556885616  0.000159127  4.211197 -37.014604 37.253390  0.011787773  0.011787772  0.000000000 55.177724157 55.177724579 -0.000000422  0.000000998814    17.393108 
 4.152  0.557044743  0.000159138  4.222667 -37.011885 37.251987  0.011787769  0.011787769  0.000000000 55.189511925 55.189512347 -0.000000422  0.000000999220    17.386042 
 4.153  0.557203881  0.000159148  4.234135 -37.009157 37.250579  0.011787765  0.011787765  0.000000000 55.201299690 55.201300112 -0.000000422  0.000000999627    17.378961 
 4.154  0.557363029  0.000158995  4.245601 -37.006422 37.249167  0.011775644  0.011775644  0.000000000 55.213075334 55.213075756 -0.000000422  0.000000997979    17.371866 
 4.155  0.557522024  0.000159005  4.257053 -37.003683 37.247752  0.011775640  0.011775640  0.000000000 55.224850974 55.224851396 -0.000000422  0.000000998388    17.364764 
 4.156  0.557681029  0.000159016  4.268504 -37.000935 37.246333  0.011775636  0.011775636  0.000000000 55.236626611 55.236627032 -0.000000421  0.000000998797    17.357647 
 4.157  0.557840045  0.000159026  4.279953 -36.998179 37.244909  0.011775633  0.011775632  0.000000000 55.248402243 55.248402664 -0.000000421  0.000000999207    17.350517 
 4.158  0.557999071  0.000159037  4.291400 -36.995416 37.243482  0.011775629  0.011775629  0.000000000 55.260177872 55.260178293 -0.000000421  0.000000999619    17.343372 
 4.159  0.558158108  0.000158884  4.302845 -36.992645 37.242050  0.011763508  0.011763508  0.000000000 55.271941380 55.271941801 -0.000000421  0.000000997974    17.336212 
 4.160  0.558316992  0.000158894  4.314276 -36.989869 37.240615  0.011763505  0.011763504  0.000000000 55.283704885 55.283705305 -0.000000421  0.000000998387    17.329046 
 4.161  0.558475886  0.000158905  4.325705 -36.987086 37.239176  0.011763501  0.011763501  0.000000000 55.295468386 55.295468806 -0.000000420  0.000000998800    17.321866 
 4.162  0.558634791  0.000158915  4.337133 -36.984294 37.237733  0.011763497  0.011763497  0.000000000 55.307231882 55.307232303 -0.000000420  0.000000999215    17.314672 
 4.163  0.558793706  0.000158926  4.348558 -36.981495 37.236285  0.011763493  0.011763493  0.000000000 55.318995376 55.318995796 -0.000000420  0.000000999631    17.307464 
 4.164  0.558952633  0.000158773  4.359982 -36.978688 37.234833  0.011751373  0.011751373  0.000000000 55.330746749 55.330747169 -0.000000420  0.000000997989    17.300242 
 4.165  0.559111406  0.000158784  4.371392 -36.975876 37.233379  0.011751369  0.011751369  0.000000000 55.342498118 55.342498538 -0.000000420  0.000000998406    17.293013 
 4.166  0.559270189  0.000158794  4.382800 -36.973057 37.231920  0.011751366  0.011751366  0.000000000 55.354249484 55.354249904 -0.000000420  0.000000998824    17.285771 
 4.167  0.559428984  0.000158805  4.394206 -36.970229 37.230457  0.011751362  0.011751362  0.000000000 55.366000846 55.366001265 -0.000000420  0.000000999244    17.278514 
 4.168  0.559587789  0.000158816  4.405611 -36.967394 37.228989  0.011751358  0.011751358  0.000000000 55.377752204 55.377752623 -0.000000419  0.000000999664    17.271244 
 4.169  0.559746605  0.000158663  4.417013 -36.964551 37.227518  0.011739239  0.011739239  0.000000000 55.389491443 55.389491862 -0.000000419  0.000000998024    17.263961 
 4.170  0.559905267  0.000158674  4.428401 -36.961704 37.226043  0.011739235  0.011739235  0.000000000 55.401230678 55.401231097 -0.000000419  0.000000998446    17.256671 
 4.171  0.560063941  0.000158684  4.439788 -36.958848 37.224564  0.011739231  0.011739231  0.000000000 55.412969909 55.412970328 -0.000000419  0.000000998868    17.249367 
 4.172  0.560222625  0.000158695  4.451173 -36.955985 37.223081  0.011739227  0.011739227  0.000000000 55.424709137 55.424709555 -0.000000419  0.000000999292    17.242050 
 4.173  0.560381320  0.000158706  4.462556 -36.953114 37.221594  0.011739224  0.011739223  0.000000000 55.436448360 55.436448779 -0.000000419  0.000000999717    17.234719 
 4.174  0.560540026  0.000158553  4.473936 -36.950236 37.220103  0.011727105  0.011727105  0.000000000 55.448175465 55.448175884 -0.000000419  0.000000998080    17.227375 
 4.175  0.560698579  0.000158564  4.485304 -36.947352 37.218608  0.011727101  0.011727101  0.000000000 55.459902567 55.459902985 -0.000000419  0.000000998505    17.220025 
 4.176  0.560857143  0.000158575  4.496669 -36.944461 37.217110  0.011727098  0.011727097  0.000000000 55.471629664 55.471630083 -0.000000418  0.000000998932    17.212662 
 4.177  0.561015717  0.000158586  4.508032 -36.941562 37.215607  0.011727094  0.011727094  0.000000000 55.483356758 55.483357176 -0.000000418  0.000000999361    17.205285 
 4.178  0.561174303  0.000158596  4.519393 -36.938656 37.214099  0.011727090  0.011727090  0.000000000 55.495083848 55.495084266 -0.000000418  0.000000999790    17.197895 
 4.179  0.561332899  0.000158444  4.530752 -36.935741 37.212588  0.011714972  0.011714972  0.000000000 55.506798820 55.506799238 -0.000000418  0.000000998155    17.190492 
 4.180  0.561491343  0.000158454  4.542098 -36.932822 37.211074  0.011714968  0.011714968  0.000000000 55.518513789 55.518514207 -0.000000418  0.000000998585    17.183083 
 4.181  0.561649797  0.000158465  4.553441 -36.929895 37.209555  0.011714965  0.011714964  0.000000000 55.530228753 55.530229171 -0.000000418  0.000000999016    17.175661 
 4.182  0.561808263  0.000158476  4.564783 -36.926961 37.208032  0.011714961  0.011714961  0.000000000 55.541943714 55.541944132 -0.000000418  0.000000999449    17.168226 
 4.183  0.561966739  0.000158487  4.576122 -36.924018 37.206505  0.011714957  0.011714957  0.000000000 55.553658671 55.553659089 -0.000000418  0.000000999882    17.160778 
 4.184  0.562125226  0.000158334  4.587459 -36.921068 37.204974  0.011702840  0.011702840  0.000000000 55.565361511 55.565361929 -0.000000418  0.000000998249    17.153316 
 4.185  0.562283561  0.000158345  4.598783 -36.918114 37.203440  0.011702836  0.011702836  0.000000000 55.577064347 55.577064765 -0.000000417  0.000000998684    17.145850 
 4.186  0.562441906  0.000158357  4.610105 -36.915151 37.201901  0.011702832  0.011702832  0.000000000 55.588767180 55.588767597 -0.000000417  0.000000999119    17.138370 
 4.187  0.562600263  0.000158368  4.621424 -36.912181 37.200359  0.011702828  0.011702828  0.000000000 55.600470008 55.600470425 -0.000000417  0.000000999556    17.130878 
 4.188  0.562758630  0.000158379  4.632742 -36.909203 37.198811  0.011702825  0.011702824  0.000000000 55.612172833 55.612173250 -0.000000417  0.000000999994    17.123373 
 4.189  0.562917009  0.000158226  4.644058 -36.906217 37.197260  0.011690709  0.011690709  0.000000000 55.623863541 55.623863958 -0.000000417  0.000000998363    17.115855 
 4.190  0.563075235  0.000158237  4.655359 -36.903227 37.195706  0.011690705  0.011690705  0.000000000 55.635554246 55.635554663 -0.000000417  0.000000998802    17.108332 
 4.191  0.563233472  0.000158248  4.666659 -36.900229 37.194148  0.011690701  0.011690701  0.000000000 55.647244947 55.647245364 -0.000000417  0.000000999242    17.100797 
 4.192  0.563391720  0.000158259  4.677957 -36.897223 37.192585  0.011690697  0.011690697  0.000000000 55.658935644 55.658936061 -0.000000417  0.000000999683    17.093249 
 4.193  0.563549979  0.000158106  4.689253 -36.894210 37.191018  0.011678582  0.011678582  0.000000000 55.670614226 55.670614642 -0.000000417  0.000000998054    17.085688 
 4.194  0.563708086  0.000158118  4.700534 -36.891192 37.189448  0.011678578  0.011678578  0.000000000 55.682292804 55.682293220 -0.000000417  0.000000998496    17.078122 
 4.195  0.563866203  0.000158129  4.711814 -36.888166 37.187874  0.011678574  0.011678574  0.000000000 55.693971378 55.693971794 -0.000000416  0.000000998939    17.070544 
 4.196  0.564024332  0.000158140  4.723092 -36.885133 37.186296  0.011678570  0.011678570  0.000000000 55.705649948 55.705650364 -0.000000416  0.000000999383    17.062954 
 4.197  0.564182472  0.000158151  4.734368 -36.882092 37.184713  0.011678566  0.011678566  0.000000000 55.717328514 55.717328930 -0.000000416  0.000000999828    17.055351 
 4.198  0.564340623  0.000157998  4.745641 -36.879043 37.183126  0.011666452  0.011666452  0.000000000 55.728994966 55.728995382 -0.000000416  0.000000998201    17.047736 
 4.199  0.564498621  0.000158010  4.756901 -36.875989 37.181537  0.011666448  0.011666448  0.000000000 55.740661414 55.740661830 -0.000000416  0.000000998647    17.040116 
 4.200  0.564656631  0.000158021  4.768159 -36.872928 37.179943  0.011666444  0.011666444  0.000000000 55.752327858 55.752328274 -0.000000416  0.000000999094    17.032484 
 4.201  0.564814652  0.000158032  4.779414 -36.869859 37.178345  0.011666440  0.011666440  0.000000000 55.763994299 55.763994714 -0.000000416  0.000000999543    17.024840 
 4.202  0.564972684  0.000158044  4.790668 -36.866783 37.176742  0.011666436  0.011666436  0.000000000 55.775660735 55.775661150 -0.000000416  0.000000999992    17.017184 
 4.203  0.565130728  0.000157891  4.801919 -36.863698 37.175135  0.011654323  0.011654323  0.000000000 55.787315058 55.787315473 -0.000000415  0.000000998367    17.009516 
 4.204  0.565288619  0.000157902  4.813157 -36.860609 37.173526  0.011654319  0.011654319  0.000000000 55.798969377 55.798969792 -0.000000415  0.000000998817    17.001843 
 4.205  0.565446521  0.000157913  4.824392 -36.857513 37.171912  0.011654315  0.011654315  0.000000000 55.810623692 55.810624107 -0.000000415  0.000000999268    16.994159 
 4.206  0.565604434  0.000157925  4.835625 -36.854409 37.170293  0.011654311  0.011654311  0.000000000 55.822278003 55.822278418 -0.000000415  0.000000999721    16.986462 
 4.207  0.565762359  0.000157772  4.846856 -36.851297 37.168671  0.011642199  0.011642199  0.000000000 55.833920202 55.833920617 -0.000000415  0.000000998097    16.978754 
 4.208  0.565920131  0.000157784  4.858074 -36.848180 37.167046  0.011642195  0.011642195  0.000000000 55.845562397 55.845562812 -0.000000415  0.000000998551    16.971042 
 4.209  0.566077915  0.000157795  4.869289 -36.845056 37.165416  0.011642191  0.011642191  0.000000000 55.857204588 55.857205003 -0.000000415  0.000000999005    16.963318 
 4.210  0.566235710  0.000157806  4.880502 -36.841925 37.163782  0.011642187  0.011642187  0.000000000 55.868846775 55.868847189 -0.000000415  0.000000999461    16.955582 
 4.211  0.566393516  0.000157818  4.891713 -36.838785 37.162144  0.011642183  0.011642183  0.000000000 55.880488958 55.880489372 -0.000000414  0.000000999917    16.947834 
 4.212  0.566551334  0.000157665  4.902922 -36.835638 37.160501  0.011630072  0.011630071  0.000000000 55.892119029 55.892119444 -0.000000414  0.000000998295    16.940075 
 4.213  0.566708999  0.000157677  4.914117 -36.832486 37.158856  0.011630068  0.011630067  0.000000000 55.903749097 55.903749511 -0.000000414  0.000000998753    16.932312 
 4.214  0.566866676  0.000157688  4.925309 -36.829327 37.157207  0.011630064  0.011630063  0.000000000 55.915379160 55.915379574 -0.000000414  0.000000999211    16.924537 
 4.215  0.567024364  0.000157700  4.936500 -36.826160 37.155553  0.011630060  0.011630059  0.000000000 55.927009220 55.927009634 -0.000000414  0.000000999671    16.916751 
 4.216  0.567182063  0.000157547  4.947688 -36.822986 37.153895  0.011617949  0.011617949  0.000000000 55.938627169 55.938627583 -0.000000414  0.000000998050    16.908954 
 4.217  0.567339610  0.000157558  4.958863 -36.819807 37.152234  0.011617945  0.011617945  0.000000000 55.950245114 55.950245528 -0.000000414  0.000000998511    16.901153 
 4.218  0.567497169  0.000157570  4.970035 -36.816620 37.150569  0.011617941  0.011617941  0.000000000 55.961863055 55.961863469 -0.000000414  0.000000998972    16.893341 
 4.219  0.567654739  0.000157582  4.981205 -36.813425 37.148899  0.011617937  0.011617937  0.000000000 55.973480993 55.973481406 -0.000000413  0.000000999435    16.885517 
 4.220  0.567812320  0.000157593  4.992373 -36.810223 37.147225  0.011617933  0.011617933  0.000000000 55.985098926 55.985099339 -0.000000413  0.000000999898    16.877682 
 4.221  0.567969913  0.000157441  5.003539 -36.807014 37.145547  0.011605824  0.011605824  0.000000000 55.996704750 55.996705163 -0.000000413  0.000000998279    16.869836 
 4.222  0.568127354  0.000157452  5.014691 -36.803800 37.143866  0.011605820  0.011605820  0.000000000 56.008310569 56.008310982 -0.000000413  0.000000998744    16.861987 
 4.223  0.568284806  0.000157464  5.025841 -36.800578 37.142181  0.011605816  0.011605816  0.000000000 56.019916385 56.019916798 -0.000000413  0.000000999209    16.854127 
 4.224  0.568442270  0.000157475  5.036988 -36.797348 37.140491  0.011605812  0.011605812  0.000000000 56.031522197 56.031522609 -0.000000413  0.000000999676    16.846255 
 4.225  0.568599745  0.000157323  5.048133 -36.794111 37.138797  0.011593703  0.011593703  0.000000000 56.043115900 56.043116313 -0.000000413  0.000000998058    16.838373 
 4.226  0.568757068  0.000157334  5.059265 -36.790870 37.137101  0.011593699  0.011593699  0.000000000 56.054709599 56.054710012 -0.000000413  0.000000998526    16.830488 
 4.227  0.568914402  0.000157346  5.070394 -36.787621 37.135400  0.011593695  0.011593695  0.000000000 56.066303294 56.066303707 -0.000000412  0.000000998994    16.822591 
 4.228  0.569071748  0.000157358  5.081521 -36.784364 37.133695  0.011593691  0.011593691  0.000000000 56.077896986 56.077897398 -0.000000412  0.000000999464    16.814684 
 4.229  0.569229106  0.000157369  5.092645 -36.781100 37.131985  0.011593687  0.011593687  0.000000000 56.089490673 56.089491085 -0.000000412  0.000000999934    16.806766 
 4.230  0.569386476  0.000157217  5.103768 -36.777828 37.130271  0.011581580  0.011581580  0.000000000 56.101072253 56.101072665 -0.000000412  0.000000998318    16.798838 
 4.231  0.569543693  0.000157229  5.114876 -36.774551 37.128555  0.011581576  0.011581576  0.000000000 56.112653828 56.112654240 -0.000000412  0.000000998789    16.790906 
 4.232  0.569700921  0.000157240  5.125982 -36.771267 37.126834  0.011581572  0.011581572  0.000000000 56.124235400 56.124235812 -0.000000412  0.000000999262    16.782964 
 4.233  0.569858161  0.000157252  5.137086 -36.767976 37.125109  0.011581568  0.011581568  0.000000000 56.135816968 56.135817380 -0.000000412  0.000000999735    16.775011 
 4.234  0.570015414  0.000157100  5.148188 -36.764676 37.123379  0.011569461  0.011569461  0.000000000 56.147386429 56.147386841 -0.000000412  0.000000998120    16.767048 
 4.235  0.570172513  0.000157111  5.159276 -36.761373 37.121647  0.011569457  0.011569457  0.000000000 56.158955887 56.158956298 -0.000000412  0.000000998594    16.759082 
 4.236  0.570329624  0.000157123  5.170361 -36.758062 37.119910  0.011569453  0.011569453  0.000000000 56.170525340 56.170525751 -0.000000412  0.000000999070    16.751106 
 4.237  0.570486748  0.000157135  5.181445 -36.754743 37.118169  0.011569449  0.011569449  0.000000000 56.182094789 56.182095201 -0.000000411  0.000000999546    16.743120 
 4.238  0.570643882  0.000156982  5.192525 -36.751416 37.116424  0.011557344  0.011557344  0.000000000 56.193652133 56.193652544 -0.000000411  0.000000997932    16.735123 
 4.239  0.570800865  0.000156994  5.203592 -36.748086 37.114676  0.011557340  0.011557340  0.000000000 56.205209473 56.205209884 -0.000000411  0.000000998409    16.727124 
 4.240  0.570957859  0.000157006  5.214657 -36.744747 37.112924  0.011557336  0.011557336  0.000000000 56.216766809 56.216767220 -0.000000411  0.000000998887    16.719114 
 4.241  0.571114865  0.000157018  5.225720 -36.741401 37.111167  0.011557332  0.011557332  0.000000000 56.228324141 56.228324552 -0.000000411  0.000000999366    16.711094 
 4.242  0.571271883  0.000157030  5.236780 -36.738048 37.109406  0.011557328  0.011557328  0.000000000 56.239881469 56.239881880 -0.000000411  0.000000999846    16.703065 
 4.243  0.571428913  0.000156877  5.247837 -36.734687 37.107641  0.011545224  0.011545224  0.000000000 56.251426693 56.251427103 -0.000000411  0.000000998234    16.695024 
 4.244  0.571585790  0.000156889  5.258881 -36.731321 37.105873  0.011545220  0.011545220  0.000000000 56.262971912 56.262972323 -0.000000410  0.000000998715    16.686983 
 4.245  0.571742679  0.000156901  5.269923 -36.727948 37.104100  0.011545216  0.011545215  0.000000000 56.274517128 56.274517538 -0.000000410  0.000000999196    16.678931 
