# DTStamp_FHdata_calc_intgr_error (integration error) 2023-06-03 17:20:56 456733145 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 1.016  0.053310568  0.000058820 -6.763131 -7.570283 10.151311  0.009997250  0.009997250 -0.000000000 10.167623274 10.167623296 -0.000000022  0.000000194320    64.310080 
 1.017  0.053369389  0.000058835 -6.769281 -7.578165 10.161286  0.009997249  0.009997249  0.000000000 10.177620523 10.177620545 -0.000000022  0.000000194431    64.273223 
 1.018  0.053428224  0.000058850 -6.775429 -7.586047 10.171261  0.009997248  0.009997248  0.000000000 10.187617771 10.187617793 -0.000000022  0.000000194543    64.236375 
 1.019  0.053487074  0.000058865 -6.781577 -7.593931 10.181236  0.009997247  0.009997247  0.000000000 10.197615018 10.197615040 -0.000000022  0.000000194654    64.199536 
 1.020  0.053545939  0.000058880 -6.787723 -7.601816 10.191211  0.009997246  0.009997246  0.000000000 10.207612265 10.207612286 -0.000000022  0.000000194766    64.162706 
 1.021  0.053604819  0.000058895 -6.793868 -7.609701 10.201186  0.009997245  0.009997245 -0.000000000 10.217609510 10.217609532 -0.000000022  0.000000194878    64.125885 
 1.022  0.053663714  0.000058910 -6.800012 -7.617588 10.211161  0.009997244  0.009997244  0.000000000 10.227606754 10.227606776 -0.000000022  0.000000194990    64.089073 
 1.023  0.053722624  0.000058925 -6.806154 -7.625476 10.221136  0.009997244  0.009997243  0.000000000 10.237603998 10.237604019 -0.000000022  0.000000195102    64.052271 
 1.024  0.053781549  0.000058940 -6.812296 -7.633364 10.231110  0.009997242  0.009997242  0.000000000 10.247601240 10.247601261 -0.000000022  0.000000195214    64.015478 
 1.025  0.053840489  0.000058955 -6.818436 -7.641254 10.241085  0.009997241  0.009997241 -0.000000000 10.257598481 10.257598503 -0.000000022  0.000000195326    63.978693 
 1.026  0.053899443  0.000058970 -6.824575 -7.649144 10.251060  0.009997240  0.009997240  0.000000000 10.267595721 10.267595743 -0.000000022  0.000000195438    63.941918 
 1.027  0.053958413  0.000058985 -6.830712 -7.657035 10.261034  0.009997239  0.009997239 -0.000000000 10.277592961 10.277592982 -0.000000022  0.000000195551    63.905152 
 1.028  0.054017397  0.000059000 -6.836849 -7.664928 10.271009  0.009997238  0.009997238 -0.000000000 10.287590199 10.287590221 -0.000000022  0.000000195663    63.868396 
 1.029  0.054076397  0.000059015 -6.842984 -7.672821 10.280983  0.009997237  0.009997237 -0.000000000 10.297587436 10.297587458 -0.000000022  0.000000195776    63.831648 
 1.030  0.054135412  0.000059030 -6.849118 -7.680715 10.290957  0.009997236  0.009997236  0.000000000 10.307584673 10.307584694 -0.000000022  0.000000195889    63.794909 
 1.031  0.054194441  0.000059045 -6.855251 -7.688611 10.300932  0.009997235  0.009997235 -0.000000000 10.317581908 10.317581929 -0.000000022  0.000000196001    63.758180 
 1.032  0.054253486  0.000059060 -6.861382 -7.696507 10.310906  0.009997234  0.009997234 -0.000000000 10.327579142 10.327579164 -0.000000022  0.000000196114    63.721460 
 1.033  0.054312545  0.000059075 -6.867512 -7.704404 10.320880  0.009997233  0.009997233  0.000000000 10.337576375 10.337576397 -0.000000022  0.000000196227    63.684749 
 1.034  0.054371620  0.000059090 -6.873641 -7.712302 10.330854  0.009997232  0.009997232 -0.000000000 10.347573608 10.347573629 -0.000000022  0.000000196340    63.648047 
 1.035  0.054430709  0.000059105 -6.879769 -7.720201 10.340828  0.009997231  0.009997231  0.000000000 10.357570839 10.357570861 -0.000000022  0.000000196454    63.611354 
 1.036  0.054489814  0.000059120 -6.885896 -7.728101 10.350802  0.009997230  0.009997230 -0.000000000 10.367568069 10.367568091 -0.000000022  0.000000196567    63.574671 
 1.037  0.054548934  0.000059135 -6.892021 -7.736002 10.360776  0.009997229  0.009997229 -0.000000000 10.377565298 10.377565320 -0.000000022  0.000000196680    63.537996 
 1.038  0.054608069  0.000059150 -6.898145 -7.743904 10.370750  0.009997228  0.009997228  0.000000000 10.387562527 10.387562549 -0.000000022  0.000000196794    63.501331 
 1.039  0.054667218  0.000059165 -6.904268 -7.751807 10.380724  0.009997227  0.009997227  0.000000000 10.397559754 10.397559776 -0.000000022  0.000000196908    63.464675 
 1.040  0.054726383  0.000059180 -6.910389 -7.759711 10.390697  0.009997226  0.009997226 -0.000000000 10.407556980 10.407557002 -0.000000022  0.000000197021    63.428028 
 1.041  0.054785563  0.000059195 -6.916509 -7.767616 10.400671  0.009997225  0.009997225 -0.000000000 10.417554206 10.417554228 -0.000000022  0.000000197135    63.391391 
 1.042  0.054844758  0.000059210 -6.922628 -7.775522 10.410645  0.009997224  0.009997224  0.000000000 10.427551430 10.427551452 -0.000000022  0.000000197249    63.354762 
 1.043  0.054903968  0.000059225 -6.928746 -7.783428 10.420618  0.009997223  0.009997223  0.000000000 10.437548653 10.437548675 -0.000000022  0.000000197363    63.318143 
 1.044  0.054963194  0.000059240 -6.934863 -7.791336 10.430592  0.009997222  0.009997222 -0.000000000 10.447545875 10.447545898 -0.000000022  0.000000197477    63.281533 
 1.045  0.055022434  0.000059255 -6.940978 -7.799245 10.440565  0.009997221  0.009997221 -0.000000000 10.457543097 10.457543119 -0.000000022  0.000000197592    63.244932 
 1.046  0.055081690  0.000059271 -6.947092 -7.807155 10.450538  0.009997220  0.009997220 -0.000000000 10.467540317 10.467540339 -0.000000022  0.000000197706    63.208340 
 1.047  0.055140960  0.000059286 -6.953205 -7.815065 10.460512  0.009997219  0.009997219  0.000000000 10.477537536 10.477537558 -0.000000022  0.000000197820    63.171758 
 1.048  0.055200246  0.000059301 -6.959316 -7.822977 10.470485  0.009997218  0.009997218  0.000000000 10.487534755 10.487534777 -0.000000022  0.000000197935    63.135184 
 1.049  0.055259547  0.000059316 -6.965427 -7.830889 10.480458  0.009997217  0.009997217 -0.000000000 10.497531972 10.497531994 -0.000000022  0.000000198050    63.098620 
 1.050  0.055318863  0.000059331 -6.971536 -7.838803 10.490431  0.009997216  0.009997216 -0.000000000 10.507529188 10.507529210 -0.000000022  0.000000198165    63.062065 
 1.051  0.055378194  0.000059346 -6.977643 -7.846717 10.500404  0.009997215  0.009997215 -0.000000000 10.517526403 10.517526426 -0.000000022  0.000000198279    63.025520 
 1.052  0.055437541  0.000059362 -6.983750 -7.854633 10.510377  0.009997214  0.009997214 -0.000000000 10.527523618 10.527523640 -0.000000022  0.000000198394    62.988983 
 1.053  0.055496902  0.000059377 -6.989855 -7.862549 10.520350  0.009997213  0.009997213 -0.000000000 10.537520831 10.537520853 -0.000000022  0.000000198509    62.952456 
 1.054  0.055556279  0.000059392 -6.995959 -7.870467 10.530323  0.009997212  0.009997212 -0.000000000 10.547518043 10.547518065 -0.000000022  0.000000198625    62.915938 
 1.055  0.055615671  0.000059407 -7.002062 -7.878385 10.540295  0.009997211  0.009997211  0.000000000 10.557515254 10.557515277 -0.000000022  0.000000198740    62.879429 
 1.056  0.055675078  0.000059422 -7.008163 -7.886305 10.550268  0.009997210  0.009997210 -0.000000000 10.567512464 10.567512487 -0.000000023  0.000000198855    62.842929 
 1.057  0.055734501  0.000059438 -7.014264 -7.894225 10.560241  0.009997209  0.009997209 -0.000000000 10.577509673 10.577509696 -0.000000023  0.000000198971    62.806439 
 1.058  0.055793938  0.000059453 -7.020362 -7.902146 10.570213  0.009997208  0.009997208  0.000000000 10.587506882 10.587506904 -0.000000023  0.000000199087    62.769958 
 1.059  0.055853391  0.000059468 -7.026460 -7.910068 10.580186  0.009997207  0.009997207 -0.000000000 10.597504089 10.597504111 -0.000000023  0.000000199202    62.733486 
 1.060  0.055912859  0.000059483 -7.032557 -7.917992 10.590158  0.009997206  0.009997206 -0.000000000 10.607501295 10.607501318 -0.000000023  0.000000199318    62.697023 
 1.061  0.055972343  0.000059499 -7.038652 -7.925916 10.600130  0.009997205  0.009997205 -0.000000000 10.617498500 10.617498523 -0.000000023  0.000000199434    62.660569 
 1.062  0.056031841  0.000059514 -7.044746 -7.933841 10.610103  0.009997204  0.009997204 -0.000000000 10.627495704 10.627495727 -0.000000023  0.000000199550    62.624125 
 1.063  0.056091355  0.000059529 -7.050838 -7.941767 10.620075  0.009997203  0.009997203 -0.000000000 10.637492907 10.637492930 -0.000000023  0.000000199666    62.587690 
 1.064  0.056150885  0.000059545 -7.056930 -7.949694 10.630047  0.009997202  0.009997202 -0.000000000 10.647490109 10.647490132 -0.000000023  0.000000199782    62.551264 
 1.065  0.056210429  0.000059560 -7.063020 -7.957623 10.640019  0.009997201  0.009997201 -0.000000000 10.657487310 10.657487333 -0.000000023  0.000000199899    62.514848 
 1.066  0.056269989  0.000059575 -7.069109 -7.965552 10.649991  0.009997200  0.009997200  0.000000000 10.667484510 10.667484533 -0.000000023  0.000000200015    62.478440 
 1.067  0.056329564  0.000059590 -7.075196 -7.973482 10.659963  0.009997199  0.009997199 -0.000000000 10.677481709 10.677481732 -0.000000023  0.000000200132    62.442042 
 1.068  0.056389154  0.000059606 -7.081282 -7.981413 10.669935  0.009997198  0.009997198 -0.000000000 10.687478907 10.687478930 -0.000000023  0.000000200249    62.405653 
 1.069  0.056448760  0.000059621 -7.087367 -7.989345 10.679907  0.009997197  0.009997197  0.000000000 10.697476105 10.697476127 -0.000000023  0.000000200365    62.369274 
 1.070  0.056508381  0.000059636 -7.093451 -7.997278 10.689878  0.009997196  0.009997196 -0.000000000 10.707473300 10.707473323 -0.000000023  0.000000200482    62.332904 
 1.071  0.056568018  0.000059652 -7.099534 -8.005212 10.699850  0.009997195  0.009997195 -0.000000000 10.717470495 10.717470518 -0.000000023  0.000000200599    62.296543 
 1.072  0.056627669  0.000059667 -7.105615 -8.013146 10.709822  0.009997194  0.009997194 -0.000000000 10.727467689 10.727467712 -0.000000023  0.000000200716    62.260191 
 1.073  0.056687337  0.000059683 -7.111695 -8.021082 10.719793  0.009997193  0.009997193  0.000000000 10.737464882 10.737464905 -0.000000023  0.000000200833    62.223848 
 1.074  0.056747019  0.000059698 -7.117773 -8.029019 10.729765  0.009997192  0.009997192  0.000000000 10.747462074 10.747462097 -0.000000023  0.000000200951    62.187515 
 1.075  0.056806717  0.000059713 -7.123851 -8.036957 10.739736  0.009997191  0.009997191  0.000000000 10.757459265 10.757459288 -0.000000023  0.000000201068    62.151191 
 1.076  0.056866430  0.000059729 -7.129927 -8.044896 10.749707  0.009997190  0.009997190 -0.000000000 10.767456455 10.767456478 -0.000000023  0.000000201186    62.114876 
 1.077  0.056926159  0.000059744 -7.136002 -8.052836 10.759679  0.009997189  0.009997189 -0.000000000 10.777453644 10.777453667 -0.000000023  0.000000201303    62.078571 
 1.078  0.056985903  0.000059760 -7.142075 -8.060776 10.769650  0.009997188  0.009997188  0.000000000 10.787450832 10.787450855 -0.000000023  0.000000201421    62.042275 
 1.079  0.057045663  0.000059775 -7.148147 -8.068718 10.779621  0.009997187  0.009997187 -0.000000000 10.797448018 10.797448042 -0.000000023  0.000000201539    62.005988 
 1.080  0.057105438  0.000059790 -7.154218 -8.076661 10.789592  0.009997186  0.009997186 -0.000000000 10.807445204 10.807445227 -0.000000023  0.000000201657    61.969711 
 1.081  0.057165228  0.000059806 -7.160288 -8.084605 10.799563  0.009997185  0.009997185 -0.000000000 10.817442389 10.817442412 -0.000000023  0.000000201775    61.933442 
 1.082  0.057225034  0.000059821 -7.166357 -8.092549 10.809534  0.009997184  0.009997184 -0.000000000 10.827439572 10.827439596 -0.000000023  0.000000201893    61.897183 
 1.083  0.057284855  0.000059837 -7.172424 -8.100495 10.819505  0.009997183  0.009997183 -0.000000000 10.837436755 10.837436778 -0.000000023  0.000000202011    61.860934 
 1.084  0.057344692  0.000059852 -7.178490 -8.108442 10.829475  0.009997181  0.009997182 -0.000000000 10.847433937 10.847433960 -0.000000024  0.000000202130    61.824693 
 1.085  0.057404544  0.000059868 -7.184554 -8.116389 10.839446  0.009997181  0.009997181 -0.000000000 10.857431117 10.857431141 -0.000000024  0.000000202248    61.788462 
 1.086  0.057464412  0.000059883 -7.190617 -8.124338 10.849417  0.009997180  0.009997180 -0.000000000 10.867428297 10.867428320 -0.000000024  0.000000202367    61.752240 
 1.087  0.057524295  0.000059899 -7.196679 -8.132288 10.859387  0.009997179  0.009997179  0.000000000 10.877425475 10.877425499 -0.000000024  0.000000202486    61.716028 
 1.088  0.057584193  0.000059914 -7.202740 -8.140238 10.869358  0.009997178  0.009997178  0.000000000 10.887422653 10.887422676 -0.000000024  0.000000202605    61.679825 
 1.089  0.057644108  0.000059930 -7.208799 -8.148190 10.879328  0.009997176  0.009997177 -0.000000000 10.897419829 10.897419853 -0.000000024  0.000000202723    61.643631 
 1.090  0.057704037  0.000059945 -7.214858 -8.156142 10.889299  0.009997175  0.009997175  0.000000000 10.907417005 10.907417028 -0.000000024  0.000000202843    61.607446 
 1.091  0.057763982  0.000059961 -7.220914 -8.164096 10.899269  0.009997174  0.009997174 -0.000000000 10.917414179 10.917414203 -0.000000024  0.000000202962    61.571271 
 1.092  0.057823943  0.000059976 -7.226970 -8.172050 10.909239  0.009997173  0.009997173 -0.000000000 10.927411353 10.927411376 -0.000000024  0.000000203081    61.535105 
 1.093  0.057883919  0.000059992 -7.233024 -8.180006 10.919209  0.009997172  0.009997172 -0.000000000 10.937408525 10.937408549 -0.000000024  0.000000203200    61.498948 
 1.094  0.057943911  0.000060007 -7.239077 -8.187962 10.929179  0.009997171  0.009997171  0.000000000 10.947405696 10.947405720 -0.000000024  0.000000203320    61.462801 
 1.095  0.058003919  0.000060023 -7.245129 -8.195920 10.939149  0.009997170  0.009997170  0.000000000 10.957402867 10.957402890 -0.000000024  0.000000203439    61.426663 
 1.096  0.058063942  0.000060039 -7.251179 -8.203878 10.949119  0.009997169  0.009997169  0.000000000 10.967400036 10.967400060 -0.000000024  0.000000203559    61.390534 
 1.097  0.058123980  0.000060054 -7.257228 -8.211837 10.959089  0.009997168  0.009997168 -0.000000000 10.977397204 10.977397228 -0.000000024  0.000000203679    61.354415 
 1.098  0.058184034  0.000060070 -7.263276 -8.219798 10.969059  0.009997167  0.009997167 -0.000000000 10.987394371 10.987394395 -0.000000024  0.000000203799    61.318305 
 1.099  0.058244104  0.000060085 -7.269322 -8.227759 10.979029  0.009997166  0.009997166  0.000000000 10.997391538 10.997391561 -0.000000024  0.000000203919    61.282205 
 1.100  0.058304189  0.000060101 -7.275367 -8.235722 10.988998  0.009997165  0.009997165 -0.000000000 11.007388703 11.007388726 -0.000000024  0.000000204039    61.246113 
 1.101  0.058364290  0.000060117 -7.281411 -8.243685 10.998968  0.009997164  0.009997164  0.000000000 11.017385867 11.017385890 -0.000000024  0.000000204159    61.210031 
 1.102  0.058424407  0.000060132 -7.287454 -8.251649 11.008937  0.009997163  0.009997163 -0.000000000 11.027383030 11.027383053 -0.000000024  0.000000204280    61.173959 
 1.103  0.058484539  0.000060148 -7.293495 -8.259615 11.018907  0.009997162  0.009997162  0.000000000 11.037380192 11.037380215 -0.000000024  0.000000204400    61.137895 
 1.104  0.058544687  0.000060163 -7.299535 -8.267581 11.028876  0.009997161  0.009997161 -0.000000000 11.047377353 11.047377376 -0.000000024  0.000000204521    61.101842 
 1.105  0.058604850  0.000060179 -7.305574 -8.275548 11.038845  0.009997160  0.009997160 -0.000000000 11.057374512 11.057374536 -0.000000024  0.000000204641    61.065797 
 1.106  0.058665030  0.000060195 -7.311611 -8.283517 11.048815  0.009997159  0.009997159 -0.000000000 11.067371671 11.067371695 -0.000000024  0.000000204762    61.029762 
 1.107  0.058725224  0.000060211 -7.317647 -8.291486 11.058784  0.009997158  0.009997158  0.000000000 11.077368829 11.077368853 -0.000000024  0.000000204883    60.993736 
 1.108  0.058785435  0.000060226 -7.323682 -8.299456 11.068753  0.009997157  0.009997157 -0.000000000 11.087365986 11.087366010 -0.000000024  0.000000205004    60.957720 
 1.109  0.058845661  0.000060242 -7.329715 -8.307427 11.078722  0.009997156  0.009997156 -0.000000000 11.097363141 11.097363165 -0.000000024  0.000000205125    60.921712 
 1.110  0.058905903  0.000060258 -7.335747 -8.315400 11.088691  0.009997155  0.009997155 -0.000000000 11.107360296 11.107360320 -0.000000024  0.000000205247    60.885715 
 1.111  0.058966161  0.000060273 -7.341778 -8.323373 11.098660  0.009997153  0.009997154 -0.000000000 11.117357449 11.117357474 -0.000000024  0.000000205368    60.849726 
 1.112  0.059026434  0.000060289 -7.347808 -8.331347 11.108628  0.009997153  0.009997153 -0.000000000 11.127354602 11.127354626 -0.000000024  0.000000205489    60.813747 
 1.113  0.059086723  0.000060305 -7.353836 -8.339322 11.118597  0.009997152  0.009997152  0.000000000 11.137351754 11.137351778 -0.000000024  0.000000205611    60.777778 
 1.114  0.059147028  0.000060321 -7.359863 -8.347299 11.128566  0.009997150  0.009997150 -0.000000000 11.147348904 11.147348928 -0.000000024  0.000000205733    60.741817 
 1.115  0.059207348  0.000060336 -7.365888 -8.355276 11.138534  0.009997149  0.009997149  0.000000000 11.157346054 11.157346078 -0.000000024  0.000000205854    60.705867 
 1.116  0.059267685  0.000060352 -7.371913 -8.363254 11.148503  0.009997148  0.009997148  0.000000000 11.167343202 11.167343226 -0.000000024  0.000000205976    60.669925 
 1.117  0.059328037  0.000060368 -7.377935 -8.371233 11.158471  0.009997147  0.009997147  0.000000000 11.177340350 11.177340374 -0.000000024  0.000000206098    60.633993 
 1.118  0.059388404  0.000060384 -7.383957 -8.379213 11.168439  0.009997146  0.009997146 -0.000000000 11.187337496 11.187337520 -0.000000024  0.000000206221    60.598070 
 1.119  0.059448788  0.000060399 -7.389977 -8.387194 11.178408  0.009997145  0.009997145 -0.000000000 11.197334641 11.197334665 -0.000000024  0.000000206343    60.562157 
 1.120  0.059509187  0.000060415 -7.395996 -8.395177 11.188376  0.009997144  0.009997144 -0.000000000 11.207331785 11.207331809 -0.000000024  0.000000206465    60.526253 
 1.121  0.059569603  0.000060431 -7.402014 -8.403160 11.198344  0.009997143  0.009997143  0.000000000 11.217328928 11.217328952 -0.000000024  0.000000206588    60.490359 
 1.122  0.059630034  0.000060447 -7.408030 -8.411144 11.208312  0.009997142  0.009997142  0.000000000 11.227326070 11.227326095 -0.000000024  0.000000206710    60.454474 
 1.123  0.059690480  0.000060463 -7.414045 -8.419129 11.218280  0.009997141  0.009997141 -0.000000000 11.237323211 11.237323236 -0.000000024  0.000000206833    60.418598 
 1.124  0.059750943  0.000060478 -7.420059 -8.427115 11.228248  0.009997140  0.009997140  0.000000000 11.247320351 11.247320376 -0.000000024  0.000000206956    60.382731 
 1.125  0.059811422  0.000060494 -7.426071 -8.435102 11.238215  0.009997139  0.009997139 -0.000000000 11.257317490 11.257317514 -0.000000024  0.000000207079    60.346875 
 1.126  0.059871916  0.000060510 -7.432082 -8.443090 11.248183  0.009997138  0.009997138 -0.000000000 11.267314628 11.267314652 -0.000000024  0.000000207202    60.311027 
 1.127  0.059932426  0.000060526 -7.438092 -8.451080 11.258151  0.009997137  0.009997137 -0.000000000 11.277311765 11.277311789 -0.000000024  0.000000207325    60.275189 
 1.128  0.059992952  0.000060542 -7.444101 -8.459070 11.268118  0.009997136  0.009997136 -0.000000000 11.287308900 11.287308925 -0.000000024  0.000000207448    60.239360 
 1.129  0.060053494  0.000060558 -7.450108 -8.467061 11.278086  0.009997135  0.009997135  0.000000000 11.297306035 11.297306060 -0.000000024  0.000000207572    60.203541 
 1.130  0.060114052  0.000060574 -7.456113 -8.475053 11.288053  0.009997134  0.009997134 -0.000000000 11.307303169 11.307303193 -0.000000024  0.000000207695    60.167731 
 1.131  0.060174626  0.000060590 -7.462118 -8.483046 11.298021  0.009997133  0.009997133  0.000000000 11.317300301 11.317300326 -0.000000024  0.000000207819    60.131931 
 1.132  0.060235215  0.000060606 -7.468121 -8.491040 11.307988  0.009997131  0.009997132 -0.000000000 11.327297433 11.327297457 -0.000000024  0.000000207943    60.096140 
 1.133  0.060295821  0.000060621 -7.474123 -8.499035 11.317955  0.009997130  0.009997130  0.000000000 11.337294563 11.337294588 -0.000000024  0.000000208067    60.060359 
 1.134  0.060356442  0.000060637 -7.480123 -8.507031 11.327922  0.009997129  0.009997129  0.000000000 11.347291693 11.347291717 -0.000000024  0.000000208190    60.024586 
 1.135  0.060417079  0.000060653 -7.486122 -8.515028 11.337889  0.009997128  0.009997128  0.000000000 11.357288821 11.357288845 -0.000000024  0.000000208315    59.988824 
 1.136  0.060477733  0.000060669 -7.492120 -8.523026 11.347856  0.009997127  0.009997127 -0.000000000 11.367285948 11.367285973 -0.000000024  0.000000208439    59.953071 
 1.137  0.060538402  0.000060685 -7.498116 -8.531026 11.357823  0.009997126  0.009997126 -0.000000000 11.377283075 11.377283099 -0.000000024  0.000000208563    59.917327 
 1.138  0.060599087  0.000060701 -7.504111 -8.539026 11.367790  0.009997125  0.009997125 -0.000000000 11.387280200 11.387280224 -0.000000024  0.000000208688    59.881593 
 1.139  0.060659788  0.000060717 -7.510105 -8.547027 11.377757  0.009997124  0.009997124  0.000000000 11.397277324 11.397277348 -0.000000024  0.000000208812    59.845868 
 1.140  0.060720506  0.000060733 -7.516098 -8.555029 11.387723  0.009997123  0.009997123 -0.000000000 11.407274447 11.407274471 -0.000000025  0.000000208937    59.810152 
 1.141  0.060781239  0.000060749 -7.522089 -8.563032 11.397690  0.009997122  0.009997122  0.000000000 11.417271569 11.417271593 -0.000000024  0.000000209062    59.774446 
 1.142  0.060841988  0.000060765 -7.528078 -8.571036 11.407656  0.009997121  0.009997121  0.000000000 11.427268689 11.427268714 -0.000000024  0.000000209186    59.738750 
 1.143  0.060902753  0.000060781 -7.534067 -8.579041 11.417623  0.009997120  0.009997120  0.000000000 11.437265809 11.437265834 -0.000000024  0.000000209311    59.703063 
 1.144  0.060963534  0.000060797 -7.540054 -8.587047 11.427589  0.009997119  0.009997119 -0.000000000 11.447262928 11.447262952 -0.000000024  0.000000209437    59.667385 
 1.145  0.061024331  0.000060813 -7.546039 -8.595054 11.437555  0.009997118  0.009997118 -0.000000000 11.457260046 11.457260070 -0.000000024  0.000000209562    59.631717 
 1.146  0.061085145  0.000060829 -7.552024 -8.603062 11.447521  0.009997117  0.009997117  0.000000000 11.467257162 11.467257187 -0.000000024  0.000000209687    59.596058 
 1.147  0.061145974  0.000060845 -7.558007 -8.611072 11.457488  0.009997116  0.009997116  0.000000000 11.477254278 11.477254302 -0.000000024  0.000000209813    59.560409 
 1.148  0.061206819  0.000060861 -7.563989 -8.619082 11.467454  0.009997114  0.009997114  0.000000000 11.487251392 11.487251417 -0.000000024  0.000000209938    59.524770 
 1.149  0.061267681  0.000060877 -7.569969 -8.627093 11.477420  0.009997113  0.009997113 -0.000000000 11.497248506 11.497248530 -0.000000024  0.000000210064    59.489139 
 1.150  0.061328558  0.000060894 -7.575948 -8.635105 11.487385  0.009997112  0.009997112 -0.000000000 11.507245618 11.507245642 -0.000000025  0.000000210190    59.453519 
 1.151  0.061389452  0.000060910 -7.581925 -8.643118 11.497351  0.009997111  0.009997111 -0.000000000 11.517242729 11.517242754 -0.000000025  0.000000210316    59.417907 
 1.152  0.061450361  0.000060926 -7.587902 -8.651132 11.507317  0.009997110  0.009997110  0.000000000 11.527239839 11.527239864 -0.000000025  0.000000210442    59.382306 
 1.153  0.061511287  0.000060942 -7.593877 -8.659147 11.517282  0.009997109  0.009997109  0.000000000 11.537236948 11.537236973 -0.000000024  0.000000210568    59.346713 
 1.154  0.061572229  0.000060958 -7.599850 -8.667163 11.527248  0.009997108  0.009997108 -0.000000000 11.547234056 11.547234081 -0.000000024  0.000000210694    59.311131 
 1.155  0.061633187  0.000060974 -7.605823 -8.675181 11.537213  0.009997107  0.009997107 -0.000000000 11.557231163 11.557231188 -0.000000025  0.000000210821    59.275557 
 1.156  0.061694161  0.000060990 -7.611793 -8.683199 11.547179  0.009997106  0.009997106 -0.000000000 11.567228269 11.567228294 -0.000000025  0.000000210947    59.239994 
 1.157  0.061755151  0.000061006 -7.617763 -8.691218 11.557144  0.009997105  0.009997105 -0.000000000 11.577225374 11.577225398 -0.000000025  0.000000211074    59.204439 
 1.158  0.061816158  0.000061023 -7.623731 -8.699238 11.567109  0.009997104  0.009997104 -0.000000000 11.587222477 11.587222502 -0.000000025  0.000000211201    59.168894 
 1.159  0.061877180  0.000061039 -7.629698 -8.707259 11.577074  0.009997103  0.009997103  0.000000000 11.597219580 11.597219605 -0.000000025  0.000000211328    59.133359 
 1.160  0.061938219  0.000061055 -7.635663 -8.715281 11.587040  0.009997101  0.009997102 -0.000000000 11.607216681 11.607216706 -0.000000025  0.000000211455    59.097833 
 1.161  0.061999274  0.000061071 -7.641627 -8.723305 11.597005  0.009997100  0.009997100 -0.000000000 11.617213782 11.617213807 -0.000000025  0.000000211582    59.062317 
 1.162  0.062060345  0.000061087 -7.647590 -8.731329 11.606969  0.009997099  0.009997099 -0.000000000 11.627210881 11.627210906 -0.000000025  0.000000211709    59.026810 
 1.163  0.062121432  0.000061103 -7.653552 -8.739354 11.616934  0.009997098  0.009997098  0.000000000 11.637207979 11.637208004 -0.000000025  0.000000211836    58.991313 
 1.164  0.062182536  0.000061120 -7.659512 -8.747380 11.626899  0.009997097  0.009997097  0.000000000 11.647205077 11.647205102 -0.000000025  0.000000211964    58.955825 
 1.165  0.062243655  0.000061136 -7.665470 -8.755407 11.636864  0.009997096  0.009997096 -0.000000000 11.657202173 11.657202198 -0.000000025  0.000000212091    58.920347 
 1.166  0.062304791  0.000061152 -7.671428 -8.763436 11.646828  0.009997095  0.009997095  0.000000000 11.667199268 11.667199293 -0.000000025  0.000000212219    58.884879 
 1.167  0.062365944  0.000061168 -7.677384 -8.771465 11.656793  0.009997094  0.009997094  0.000000000 11.677196362 11.677196387 -0.000000025  0.000000212347    58.849419 
 1.168  0.062427112  0.000061185 -7.683338 -8.779495 11.666757  0.009997093  0.009997093 -0.000000000 11.687193454 11.687193480 -0.000000025  0.000000212475    58.813970 
 1.169  0.062488297  0.000061201 -7.689291 -8.787526 11.676721  0.009997092  0.009997092 -0.000000000 11.697190546 11.697190571 -0.000000025  0.000000212603    58.778530 
 1.170  0.062549498  0.000061217 -7.695243 -8.795559 11.686686  0.009997091  0.009997091  0.000000000 11.707187637 11.707187662 -0.000000025  0.000000212731    58.743099 
 1.171  0.062610715  0.000061234 -7.701194 -8.803592 11.696650  0.009997090  0.009997090 -0.000000000 11.717184726 11.717184752 -0.000000025  0.000000212860    58.707678 
 1.172  0.062671948  0.000061250 -7.707143 -8.811626 11.706614  0.009997089  0.009997089 -0.000000000 11.727181815 11.727181840 -0.000000025  0.000000212988    58.672267 
 1.173  0.062733198  0.000061266 -7.713090 -8.819662 11.716578  0.009997087  0.009997087 -0.000000000 11.737178902 11.737178928 -0.000000025  0.000000213117    58.636865 
 1.174  0.062794464  0.000061282 -7.719037 -8.827698 11.726542  0.009997086  0.009997086 -0.000000000 11.747175988 11.747176014 -0.000000026  0.000000213245    58.601473 
 1.175  0.062855747  0.000061299 -7.724982 -8.835735 11.736506  0.009997085  0.009997085 -0.000000000 11.757173074 11.757173099 -0.000000026  0.000000213374    58.566090 
 1.176  0.062917045  0.000061315 -7.730925 -8.843774 11.746469  0.009997084  0.009997084 -0.000000000 11.767170158 11.767170183 -0.000000026  0.000000213503    58.530717 
 1.177  0.062978360  0.000061331 -7.736868 -8.851813 11.756433  0.009997083  0.009997083 -0.000000000 11.777167241 11.777167266 -0.000000026  0.000000213632    58.495353 
 1.178  0.063039692  0.000061348 -7.742809 -8.859853 11.766396  0.009997082  0.009997082 -0.000000000 11.787164322 11.787164348 -0.000000026  0.000000213761    58.459999 
